# Disks,Config #,x,y
11,523,-0.48301531,-0.290867295
11,523,-0.238178704,0.427839455
11,523,-0.172014856,-0.051680343
11,523,0.399179092,0.278098637
11,523,0.046341708,-0.359603923
11,523,-0.443329547,-0.064965484
11,523,0.202000368,0.395261506
11,523,-0.174891515,0.177662877
11,523,-0.169138489,-0.281023566
11,523,-0.403642033,0.160936018
11,523,-0.022699621,0.349256044
11,524,0.285277149,0.011913258
11,524,-0.12251916,0.221908269
11,524,0.071270161,-0.111152256
11,524,-0.419156139,0.115872783
11,524,-0.434934857,-0.310363496
11,524,-0.148941836,-0.433427678
11,524,0.141490343,0.339422494
11,524,0.060626083,-0.340252668
11,524,-0.326951073,0.325869261
11,524,0.488639796,-0.094124135
11,524,0.081913225,0.117948202
11,525,-0.386630257,-0.153910953
11,525,-0.460321586,0.063230714
11,525,-0.31293528,-0.371051382
11,525,0.12944929,-0.081080249
11,525,0.116292416,-0.310007775
11,525,-0.221071438,0.394368628
11,525,0.097946782,0.146050787
11,525,0.310399283,0.059767241
11,525,0.004940948,0.355647615
11,525,-0.087794079,-0.414552589
11,525,-0.425157933,0.289823814
11,526,0.096611448,0.31110879
11,526,-0.133197803,-0.42518663
11,526,-0.173579302,0.181378806
11,526,-0.457559902,-0.088952027
11,526,0.150782798,-0.154855797
11,526,-0.073220479,-0.20386717
11,526,-0.233556625,-0.039940654
11,526,0.306827567,0.219518584
11,526,-0.113604672,0.402698996
11,526,0.365636228,-0.234965636
11,526,0.327586668,-0.008842188
11,527,0.496369247,-0.001783963
11,527,-0.224695804,0.403843179
11,527,0.207834025,-0.090039674
11,527,-0.272712823,-0.349093269
11,527,-0.130905421,0.021790117
11,527,0.158507786,0.298245135
11,527,-0.063449113,0.24088885
11,527,0.301613584,0.119149242
11,527,0.114056076,-0.299229312
11,527,-0.094744311,-0.204587847
11,527,-0.308873934,-0.122715305
11,528,-0.21976787,-0.014459741
11,528,-0.027063919,0.319313292
11,528,0.258065492,-0.422656519
11,528,-0.434638459,0.109595852
11,528,0.019148811,-0.21855813
11,528,0.269148811,0.214454572
11,528,-0.208686148,-0.243374131
11,528,0.176722619,0.424173435
11,528,0.361575003,0.004735709
11,528,0.24698377,-0.193742129
11,528,-0.230851189,0.214454572
11,529,-0.003051822,-0.20344035
11,529,-0.252069251,-0.096541007
11,529,0.40612348,0.26801068
11,529,0.089738018,-0.461092693
11,529,-0.184285139,0.12224486
11,529,-0.319853362,-0.315326873
11,529,0.247930749,-0.096541007
11,529,0.222508317,0.131089486
11,529,0.273353181,-0.324171499
11,529,0.112362824,0.331912571
11,529,-0.116501325,0.341030819
11,530,0.120409131,-0.074960688
11,530,-0.396749508,0.038268609
11,530,-0.362432231,-0.188189985
11,530,-0.099719243,-0.39741581
11,530,0.340537504,0.247494434
11,530,-0.239489844,0.390262385
11,530,-0.019691895,0.325841642
11,530,0.109290369,-0.303734689
11,530,0.131527892,0.153813312
11,530,0.17188591,0.451376955
11,530,-0.431067648,0.264727072
11,531,0.277773119,-0.104126839
11,531,0.20167242,0.278298697
11,531,0.166168601,-0.36785162
11,531,-0.087932465,0.154250659
11,531,-0.162883122,-0.061957167
11,531,-0.353710177,-0.188244379
11,531,-0.139611617,0.377169233
11,531,-0.028049627,-0.246844575
11,531,-0.218876682,-0.373131786
11,531,0.4333223,-0.271959724
11,531,0.122221499,0.063703785
11,532,-0.17252753,-0.468445132
11,532,-0.379387137,0.140463545
11,532,0.109588743,0.207368862
11,532,0.07970316,-0.279662805
11,532,0.284485722,-0.177547542
11,532,-0.490797387,-0.220741803
11,532,-0.087510288,-0.123447927
11,532,-0.311815163,-0.078162742
11,532,0.117272275,-0.021332665
11,532,0.101902206,0.436070288
11,532,0.053042759,-0.506934994
11,533,0.120597069,-0.331494648
11,533,0.373513033,-0.203930808
11,533,0.34672687,0.324979471
11,533,-0.350287738,0.093973745
11,533,0.099426775,0.111640983
11,533,-0.05678847,-0.055560889
11,533,0.118377045,0.339677286
11,533,-0.27565145,-0.122334121
11,533,-0.419093852,-0.300614646
11,533,-0.424923291,0.310281865
11,533,0.166120221,-0.107246323
11,534,0.350128054,-0.032448244
11,534,-0.026771908,0.494168638
11,534,-0.356471507,0.133779558
11,534,0.055023999,-0.293376647
11,534,0.041286076,-0.06505157
11,534,-0.107905639,-0.453922604
11,534,0.081557021,0.160113531
11,534,0.166835396,0.372360251
11,534,-0.133577148,0.082406642
11,534,0.420634082,0.185152242
11,534,0.279620814,-0.250048337
11,535,0.297004065,0.369087965
11,535,0.414025744,-0.316404251
11,535,0.028394,-0.316404251
11,535,0.106842375,0.031392452
11,535,0.335577368,0.031392452
11,535,-0.278790128,0.197834397
11,535,-0.393157625,-0.193353678
11,535,-0.164422632,-0.193353678
11,535,-0.435687639,0.031392612
11,535,-0.121892617,0.031392612
11,535,0.221209872,-0.439456014
11,536,0.498612818,-0.156359334
11,536,-0.137129306,0.273008115
11,536,-0.343525344,-0.338374659
11,536,0.205008856,-0.411001964
11,536,0.00974581,-0.292063465
11,536,-0.148262299,-0.457313158
11,536,-0.185517235,-0.173124966
11,536,-0.452999253,0.289773747
11,536,-0.204998826,0.054678658
11,536,-0.433517662,0.061970123
11,536,-0.069258244,0.491337092
11,537,-0.399014773,0.216665811
11,537,-0.091883738,-0.315300746
11,537,-0.438103603,-0.292484702
11,537,0.447634568,-0.09457741
11,537,0.125604202,0.008172684
11,537,-0.010134595,0.243279177
11,537,0.333373509,0.103330328
11,537,0.176158995,0.375633854
11,537,-0.082165628,-0.086983816
11,537,-0.196427457,0.110923476
11,537,0.398397704,0.322407748
11,538,-0.272229044,0.365195258
11,538,0.458033735,-0.265333284
11,538,0.024223562,-0.1722033
11,538,0.245948566,0.387062553
11,538,0.318278119,-0.061712871
11,538,-0.490547482,0.063464042
11,538,0.305458932,0.166437471
11,538,-0.181183384,-0.072078893
11,538,-0.31356316,-0.258338135
11,538,-0.274088514,0.136692626
11,538,0.229630602,-0.272327515
11,539,-0.497134981,-0.11957282
11,539,-0.236512178,-0.438928302
11,539,0.317710132,0.20532503
11,539,0.072059393,-0.063992438
11,539,0.220639145,-0.23733305
11,539,-0.29073661,-0.217156749
11,539,-0.154282049,-0.034118329
11,539,-0.242977692,0.176252756
11,539,-0.458637423,0.251177994
11,539,-0.285920398,0.40048218
11,539,0.296466642,-0.021988904
11,540,0.218739647,0.301974337
11,540,-0.302953797,0.330894766
11,540,-0.028936401,-0.036878132
11,540,-0.467251401,-0.067212358
11,540,-0.229884734,-0.341660909
11,540,-0.315154326,0.102973763
11,540,0.307009634,-0.100957821
11,540,-0.015003776,-0.264699813
11,540,0.209249957,-0.307209808
11,540,0.167362575,0.079584515
11,540,-0.243817359,-0.113839229
11,541,-0.325165758,0.276177834
11,541,-0.053382363,0.107908622
11,541,-0.096949152,-0.421578358
11,541,0.314930354,-0.241184336
11,541,-0.465261869,-0.0724854
11,541,-0.464759383,-0.300689835
11,541,0.314427868,-0.012979901
11,541,0.168254453,0.162265212
11,541,0.181414032,0.390090456
11,541,-0.27501887,0.053550777
11,541,0.124687355,-0.367220513
11,542,0.126225703,-0.35860935
11,542,-0.440772939,-0.266272043
11,542,-0.145261662,0.271352922
11,542,0.060448101,-0.056523669
11,542,0.354022258,0.291462756
11,542,0.30984697,0.067613169
11,542,0.265673334,-0.156236743
11,542,-0.235801746,-0.166037799
11,542,-0.144778483,0.043186623
11,542,-0.101804418,-0.350712674
11,542,0.354255818,-0.366506182
11,543,-0.420938947,0.176099144
11,543,0.447779161,-0.162866294
11,543,0.210342945,-0.350960822
11,543,-0.277074936,-0.298650941
11,543,-0.064802958,-0.215176175
11,543,-0.002156429,0.256165229
11,543,0.160278535,0.096033059
11,543,0.384902606,0.056391472
11,543,-0.226780501,0.295806816
11,543,0.010652771,0.483900499
11,543,0.147469335,-0.131702211
11,544,-0.406785376,0.238880313
11,544,0.364622032,-0.323593397
11,544,-0.10729236,-0.302999721
11,544,0.161922717,0.294881093
11,544,0.308958444,0.120545042
11,544,0.293276161,-0.106977769
11,544,-0.064032082,0.325816384
11,544,-0.199990943,0.142710536
11,544,-0.139799319,-0.077265671
11,544,0.071945582,-0.161980844
11,544,0.386420029,0.335049742
11,545,-0.178709942,-0.136033631
11,545,0.383095918,0.229788485
11,545,-0.346900055,-0.350873171
11,545,-0.277322478,0.168439159
11,545,-0.172320425,0.370653895
11,545,0.241851953,-0.168653375
11,545,0.392671018,0.002138429
11,545,0.024904394,-0.238295222
11,545,-0.126479184,-0.408586863
11,545,0.432680003,-0.293155929
11,545,-0.382325739,-0.03377495
11,546,0.07189368,0.438697315
11,546,-0.419676431,-0.005563986
11,546,-0.148282473,-0.126076461
11,546,0.32627978,0.119437176
11,546,-0.20616779,0.319468565
11,546,0.142761022,-0.376225149
11,546,0.374578673,-0.103054635
11,546,0.27797911,0.3419286
11,546,-0.0826321,-0.344079711
11,546,-0.213931752,0.091927119
11,546,0.365808188,-0.330559507
11,547,-0.046114361,-0.148667114
11,547,-0.475651982,-0.199837664
11,547,0.236741255,-0.275817407
11,547,-0.195091806,0.231891178
11,547,0.28279703,0.321119007
11,547,-0.287825432,-0.328480368
11,547,0.136959921,-0.480442536
11,547,-0.027144637,0.078198281
11,547,0.198320263,0.109715521
11,547,0.336523126,-0.07119254
11,547,-0.065083762,-0.375532536
11,548,0.192419827,0.220061084
11,548,-0.059104315,0.486300396
11,548,0.480619968,0.297043508
11,548,-0.090990331,0.261034494
11,548,0.012505985,-0.343715995
11,548,-0.343315324,-0.020514016
11,548,0.264830977,-0.062167485
11,548,0.04439113,-0.11844997
11,548,-0.122875476,0.035768469
11,548,0.472782147,-0.15445917
11,548,0.448733506,0.071777669
11,549,-0.29212294,-0.225565536
11,549,0.341414299,-0.370438403
11,549,0.399182095,0.019364091
11,549,-0.035439561,-0.033615443
11,549,-0.120693735,0.177317628
11,549,0.10460675,0.145683372
11,549,-0.017175515,-0.480888417
11,549,-0.067070165,-0.258916441
11,549,-0.29999482,0.317361032
11,549,0.315538439,0.230940964
11,549,0.482824485,-0.192213283
11,550,0.028253541,-0.498393728
11,550,-0.200822461,-0.350768858
11,550,0.436235502,0.09578357
11,550,-0.054735192,0.035968125
11,550,0.107205828,0.195755009
11,550,-0.047114872,0.362913208
11,550,0.241477005,-0.41906847
11,550,0.419965068,-0.278005528
11,550,-0.442557956,-0.096741016
11,550,-0.216674287,-0.12382071
11,550,0.315029341,0.288308397
11,551,-0.052263747,-0.523911938
11,551,0.044330977,-0.258748946
11,551,-0.18928011,-0.10360156
11,551,0.413577764,-0.019350781
11,551,0.127408078,0.429555721
11,551,-0.084047842,0.513179384
11,551,-0.050740099,0.288241354
11,551,-0.433017079,0.148498499
11,551,-0.20705,0.123093729
11,551,0.260171514,-0.187199063
11,551,-0.171510216,-0.330296849
11,552,0.133838389,-0.114566244
11,552,-0.036261041,0.237570996
11,552,0.423652279,-0.036090708
11,552,0.366155587,0.331714347
11,552,-0.278801805,0.054919673
11,552,-0.205263548,-0.16023571
11,552,-0.291612929,-0.370577096
11,552,-0.476075453,0.167980815
11,552,-0.016819223,0.464113994
11,552,0.32337869,-0.240161581
11,552,-0.055702649,0.01102798
11,553,0.362859237,0.157397053
11,553,-0.38243038,0.270602013
11,553,0.081164027,-0.0621902
11,553,0.395425118,-0.273133682
11,553,0.102796069,0.499968887
11,553,-0.184891352,-0.28505816
11,553,-0.081362942,0.366841793
11,553,-0.182179578,0.163191675
11,553,-0.1460722,-0.061159884
11,553,0.30840026,-0.063219321
11,553,-0.082680744,-0.488012234
11,554,0.399407006,0.258737882
11,554,-0.30759311,0.185337968
11,554,0.097081953,-0.131354196
11,554,-0.119883267,0.313137169
11,554,-0.320237428,-0.087099433
11,554,0.314897515,-0.067135806
11,554,0.067827928,0.440934383
11,554,-0.120734118,-0.195570858
11,554,0.489962361,-0.211773009
11,554,-0.205883582,-0.406087341
11,554,-0.495302274,0.05753777
11,555,-0.19282366,0.387877134
11,555,0.024389043,-0.465312086
11,555,-0.019723117,0.163874143
11,555,0.238141969,0.312963217
11,555,-0.011858031,-0.120049485
11,555,0.391518004,0.145605605
11,555,0.20976593,-0.169198222
11,555,0.084765933,0.480320829
11,555,-0.233481993,-0.070900748
11,555,-0.455105951,-0.021751998
11,555,0.431389888,-0.218346972
11,556,0.026806394,0.100493896
11,556,0.435539118,0.100493896
11,556,0.412968473,-0.323854386
11,556,0.049377039,-0.323854386
11,556,-0.064092313,0.308432832
11,556,0.026437825,-0.557592572
11,556,-0.155357891,-0.421756297
11,556,0.117703403,0.444269107
11,556,0.117703403,-0.107445782
11,556,0.344642109,-0.107445782
11,556,-0.268827244,0.406334743
11,557,0.329551969,0.228598897
11,557,-0.390273901,0.284720294
11,557,0.316447642,-0.043434421
11,557,-0.064976624,0.429468207
11,557,-0.325605853,-0.266647328
11,557,-0.088709093,-0.105668064
11,557,-0.306058814,-0.040614683
11,557,0.128641132,-0.170719763
11,557,0.21519795,-0.380435668
11,557,0.154848453,0.373345314
11,557,-0.495745829,0.083850894
11,558,0.026112545,0.30295016
11,558,0.1434389,0.04404097
11,558,0.074745937,-0.432914066
11,558,-0.068212407,-0.037208719
11,558,0.286397244,-0.351664378
11,558,-0.287869431,-0.345026869
11,558,-0.493945732,-0.043846227
11,558,0.355089908,0.125291438
11,558,0.363094929,0.35186087
11,558,0.498048918,-0.270415647
11,558,-0.279864082,-0.118457449
11,559,-0.058066929,0.066191658
11,559,-0.343556023,-0.15268395
11,559,-0.343556023,0.285067266
11,559,0.397520518,-0.265084902
11,559,-0.102479482,-0.468557187
11,559,0.168580179,0.066191658
11,559,0.197440255,0.290993809
11,559,0.197440255,-0.158610494
11,559,0.097600817,0.494466161
11,559,0.097600817,-0.362082845
11,559,-0.284714036,0.066191658
11,560,-0.453308562,0.217868853
11,560,0.318111929,0.363597734
11,560,0.145055973,0.013744109
11,560,0.455884361,-0.053895186
11,560,-0.143039471,0.093992282
11,560,-0.082210721,0.459365733
11,560,-0.198563147,-0.276451454
11,560,-0.044674116,-0.110134064
11,560,-0.423017698,-0.245411757
11,560,-0.241404649,0.298118713
11,560,0.334786581,0.137621487
11,561,-0.497627272,-0.217204904
11,561,-0.206054652,0.110499026
11,561,-0.204525992,-0.140036395
11,561,-0.455181105,0.291964928
11,561,-0.015138183,-0.264152011
11,561,0.198595412,0.171545281
11,561,0.415386787,0.106169993
11,561,-0.101341149,0.447534981
11,561,-0.018196676,0.236918207
11,561,0.174250997,-0.388265536
11,561,-0.393913016,-0.015919579
11,562,0.243942843,-0.062532065
11,562,-0.265835621,0.165003234
11,562,-0.030895696,0.485827649
11,562,-0.082478169,-0.404601492
11,562,-0.044447927,-0.181428917
11,562,0.499225515,-0.155820816
11,562,-0.006418749,0.04174384
11,562,0.15655338,0.198881941
11,562,0.379493678,0.23825098
11,562,-0.470653225,0.068556115
11,562,-0.061018272,0.261450894
11,563,-0.237257017,0.032308314
11,563,-0.063741073,0.397311784
11,563,-0.150868881,-0.365504847
11,563,0.091812654,-0.025113074
11,563,0.101117039,-0.25059857
11,563,0.1609263,0.375984509
11,563,0.211591495,-0.447386973
11,563,-0.375704723,0.210528721
11,563,0.410709027,0.283406665
11,563,0.222504208,0.158870617
11,563,-0.098811322,-0.145913655
11,564,-0.462778858,0.168336897
11,564,-0.072650588,-0.31269504
11,564,0.343794318,-0.297338748
11,564,-0.044999086,0.091254333
11,564,0.263356196,-0.086774479
11,564,0.314647633,0.358123008
11,564,-0.240205749,0.203957312
11,564,-0.075765737,0.358123084
11,564,0.040053193,-0.11748884
11,564,0.119440926,0.245420106
11,564,0.314647856,0.13271759
11,565,0.038049094,0.104806551
11,565,-0.211950904,-0.328206148
11,565,0.288049092,-0.328206142
11,565,0.440517893,0.161116222
11,565,-0.3644197,0.048496887
11,565,0.40066843,-0.133143737
11,565,-0.324570237,0.342756851
11,565,0.252749232,0.036716112
11,565,-0.04563278,-0.480096697
11,565,-0.176651041,0.172897
11,565,-0.378269028,-0.176315598
11,566,-0.33916482,-0.007633562
11,566,0.220602213,0.315548086
11,566,-0.309281304,0.361776763
11,566,0.190718695,-0.053862238
11,566,-0.004304336,-0.166458841
11,566,-0.114258271,0.474373362
11,566,-0.45176238,0.187388917
11,566,0.333199773,0.120525607
11,566,0.108006572,0.510571672
11,566,-0.226569179,-0.202657149
11,566,0.190718698,-0.279055439
11,567,-0.338283002,0.36615098
11,567,-0.061410121,-0.383485813
11,567,0.224112133,-0.057030836
11,567,0.237891355,-0.282562602
11,567,-0.171527505,-0.098566582
11,567,-0.380248525,-0.015494901
11,567,0.13928792,0.381615654
11,567,-0.061410438,0.482539077
11,567,0.411030307,0.067576405
11,567,0.339985936,0.280691552
11,567,0.037193727,-0.181637729
11,568,0.273402302,-0.087083181
11,568,0.062280798,0.49533899
11,568,-0.103810696,0.34419258
11,568,0.434914312,0.296071784
11,568,-0.086311936,-0.346389159
11,568,0.13563658,-0.469245167
11,568,-0.359498534,-0.012877603
11,568,0.432392535,0.071516085
11,568,0.114410333,-0.245680707
11,568,-0.271626134,-0.219541734
11,568,-0.269900418,0.193044224
11,569,0.019809464,-0.066102137
11,569,0.023297725,0.277917757
11,569,-0.349853672,-0.215728445
11,569,-0.024602498,-0.436869999
11,569,-0.49410787,0.206678511
11,569,0.375491786,0.023862645
11,569,-0.316684542,0.344326081
11,569,-0.119294624,0.451391999
11,569,0.426565755,-0.194809119
11,569,-0.12627309,-0.236647668
11,569,0.165890994,0.104444271
11,570,0.352198351,-0.262940172
11,570,-0.216591603,-0.174371089
11,570,0.221579566,0.118129691
11,570,-0.39060261,0.042175493
11,570,-0.19420835,0.150508114
11,570,-0.367719062,0.292637262
11,570,0.435886678,0.184304641
11,570,0.007271859,0.051956668
11,570,0.007690617,-0.172334408
11,570,0.145271554,-0.349473189
11,570,-0.440873805,-0.17640966
11,571,0.094879128,-0.371640623
11,571,0.467364823,-0.222922261
11,571,-0.112568852,0.262520269
11,571,0.474964584,0.118288258
11,571,0.145031891,0.17071991
11,571,-0.173309817,-0.133360638
11,571,-0.128498603,-0.352990745
11,571,-0.383527484,-0.055553433
11,571,-0.043393576,0.049306269
11,571,0.333458636,0.292131565
11,571,0.318256832,-0.390290823
11,572,0.082935413,0.068087437
11,572,0.308049498,0.19723651
11,572,-0.158857836,-0.024451938
11,572,-0.191950502,0.19723651
11,572,0.341142164,-0.024451938
11,572,0.074595831,0.519404988
11,572,0.074595831,-0.346620416
11,572,-0.22504283,-0.447100396
11,572,-0.125765507,-0.246140436
11,572,0.374234493,-0.246140436
11,572,-0.22504283,0.418925008
11,573,0.016196471,-0.106917577
11,573,0.106518357,-0.484492079
11,573,-0.353453863,0.018971767
11,573,0.198868848,0.365515775
11,573,0.419397203,-0.195189204
11,573,0.275257589,0.154872943
11,573,0.215881313,-0.288927802
11,573,-0.204066043,-0.148027999
11,573,-0.377522471,-0.289867732
11,573,0.497155487,0.185969001
11,573,0.236459251,-0.065808572
11,574,0.230065801,-0.137792557
11,574,-0.373138702,-0.046551575
11,574,-0.047348956,-0.435807046
11,574,-0.076002116,0.168275359
11,574,0.118037168,0.280303992
11,574,0.342094434,-0.331831841
11,574,-0.32737669,0.387628914
11,574,-0.446241295,-0.258347867
11,574,-0.300038897,0.165245678
11,574,-0.26732066,-0.393214708
11,574,0.118037168,0.056246727
11,575,0.198896964,0.084355317
11,575,0.159389149,0.445503582
11,575,0.42910307,0.248033207
11,575,-0.040574968,0.238770548
11,575,-0.003073089,-0.162549209
11,575,0.384922292,-0.162549211
11,575,-0.309075401,0.367462337
11,575,-0.19707078,-0.050544591
11,575,-0.421080018,-0.050544592
11,575,-0.3090754,0.143453099
11,575,0.190924601,-0.274553829
11,576,-0.385280877,-0.061047803
11,576,-0.191283187,0.274966053
11,576,0.002714504,0.162961434
11,576,-0.191283187,-0.173052422
11,576,-0.191283187,0.050956815
11,576,0.196712194,-0.173052422
11,576,0.002714504,0.386970672
11,576,-0.385280877,-0.285057041
11,576,0.002714504,-0.061047803
11,576,0.308716813,-0.367050113
11,576,0.420721432,-0.173052422
11,577,0.142337846,-0.128771369
11,577,0.336335537,-0.01676675
11,577,-0.051659844,-0.240775988
11,577,-0.051659844,-0.01676675
11,577,0.336335537,-0.240775987
11,577,0.142337846,0.095237869
11,577,0.142337847,-0.352780606
11,577,0.336335537,0.207242488
11,577,-0.051659844,-0.464785225
11,577,-0.163664463,0.401240179
11,577,-0.051659844,0.207242488
11,578,0.251560687,-0.124325335
11,578,-0.424063341,-0.252556581
11,578,0.002667875,-0.558278695
11,578,-0.170656421,0.164487934
11,578,0.009419562,0.03127404
11,578,0.034748187,0.253831363
11,578,-0.388417508,0.112014986
11,578,-0.106247119,-0.362547181
11,578,0.037697614,-0.19092779
11,578,0.186449031,0.418634747
11,578,0.465423741,-0.057722815
11,579,0.127625436,0.322217251
11,579,-0.30488068,0.012090771
11,579,-0.088627622,0.167154011
11,579,0.373201588,-0.114617106
11,579,-0.050456832,-0.417100276
11,579,0.058579755,-0.221831631
11,579,0.264165,-0.309885751
11,579,0.340506303,0.253656639
11,579,0.482238453,0.080651383
11,579,-0.085255558,0.390777467
11,579,-0.091999686,-0.056469445
11,580,-0.350587702,-0.304034241
11,580,0.202344878,-0.098645172
11,580,-0.129836932,0.290534513
11,580,-0.057294577,-0.454494228
11,580,-0.479059966,0.202942473
11,580,-0.016604811,-0.057524197
11,580,-0.1940255,0.07720442
11,580,0.421294602,-0.139765964
11,580,-0.400824285,-0.005645828
11,580,-0.065648658,0.503864695
11,580,-0.135527522,-0.245904901
11,581,0.208825497,0.064453015
11,581,0.17601154,-0.202718583
11,581,0.030004208,0.270058891
11,581,-0.177981129,0.190529347
11,581,0.393979583,-0.157190776
11,581,-0.041956503,-0.248246391
11,581,0.42601154,0.230294119
11,581,0.237990101,0.349586983
11,581,-0.385967021,0.111001254
11,581,-0.259924144,-0.293776123
11,581,-0.388052777,-0.111661043
11,582,-0.422408161,0.271436886
11,582,-0.1724083,-0.05033107
11,582,0.327591978,-0.05033107
11,582,-0.033653354,0.419281226
11,582,0.188837032,0.419281226
11,582,-0.033653354,0.123591432
11,582,0.188837032,0.123591432
11,582,-0.311162968,-0.224253792
11,582,0.466346646,-0.224253792
11,582,0.355101454,0.271436329
11,582,-0.199917776,0.271436329
11,583,0.171708646,-0.164686893
11,583,-0.253836918,0.41660911
11,583,0.025805841,-0.421446845
11,583,-0.046815101,0.336100903
11,583,0.145550964,0.225038303
11,583,0.318784025,0.086006255
11,583,-0.181215975,-0.340938637
11,583,-0.37358204,-0.229876038
11,583,0.453184899,-0.090843989
11,583,0.419396143,-0.310384245
11,583,0.35257278,0.305546511
11,584,0.140890876,-0.404522471
11,584,-0.310197156,0.173108378
11,584,-0.118385174,0.283851077
11,584,-0.123699121,-0.149915695
11,584,0.068112862,-0.039172995
11,584,-0.28730717,-0.299207986
11,584,-0.334794062,-0.082873114
11,584,0.279207803,0.027869586
11,584,0.115599754,0.177161877
11,584,0.0734261,0.394595004
11,584,0.497990153,0.062366906
11,585,0.042435314,-0.447904175
11,585,0.014444436,-0.126447938
11,585,0.214485469,0.093392791
11,585,-0.185596598,0.093392791
11,585,-0.284258609,-0.333075289
11,585,0.31314748,-0.333075289
11,585,0.193709363,0.31323261
11,585,-0.164820491,0.31323261
11,585,0.235263802,-0.126446818
11,585,-0.20637493,-0.126446818
11,585,0.014444436,0.442171659
11,586,0.076651844,-0.105009428
11,586,0.076651844,0.513470513
11,586,-0.018320496,-0.304002422
11,586,0.481679504,-0.153561898
11,586,-0.239823828,0.204230542
11,586,-0.019329028,0.204230542
11,586,-0.113291928,-0.502995849
11,586,0.386708072,0.04543153
11,586,-0.460318628,0.204230542
11,586,0.17162507,0.093983142
11,586,0.17162507,0.314477942
11,587,0.415488153,0.279729466
11,587,0.108450385,0.456997804
11,587,0.22019523,-0.35895855
11,587,-0.3470232,-0.031474837
11,587,0.196632137,0.03496964
11,587,0.005910166,0.145083022
11,587,0.306045965,-0.156154511
11,587,-0.214315117,0.1442761
11,587,-0.479730956,-0.20722602
11,587,-0.365655881,0.304262975
11,587,0.196632137,0.255196403
11,588,0.169502315,-0.224157147
11,588,-0.080151171,0.488101228
11,588,-0.080151171,-0.377924175
11,588,0.469710506,-0.163769488
11,588,-0.130012847,-0.163769488
11,588,0.469710506,0.273946541
11,588,-0.130012847,0.273946541
11,588,-0.330151171,-0.072703204
11,588,0.490913952,0.055088526
11,588,-0.151216293,0.055088526
11,588,-0.330151171,0.182880256
11,589,0.272126835,-0.079421143
11,589,-0.227873165,0.131294036
11,589,-0.118165738,-0.217057418
11,589,0.162419408,0.268930311
11,589,0.381834262,0.268930311
11,589,-0.337580592,-0.217057418
11,589,0.052711981,-0.079421364
11,589,-0.008458311,0.131294258
11,589,0.491541689,-0.079421364
11,589,-0.447288019,0.131294258
11,589,-0.227873165,-0.407076255
11,590,0.271964249,0.221147304
11,590,-0.224098884,-0.057755994
11,590,0.012114036,0.071323376
11,590,-0.154551911,0.213815844
11,590,-0.424586472,-0.253897737
11,590,-0.217851402,-0.326988447
11,590,0.178781063,-0.071167829
11,590,0.368679011,-0.180805461
11,590,-0.011116886,-0.400080724
11,590,-0.321218937,0.356307048
11,590,0.178781063,-0.290443092
11,591,0.047158369,0.319335115
11,591,-0.34998966,0.182744006
11,591,-0.090413197,-0.056585218
11,591,-0.211921253,0.429865499
11,591,0.200459396,-0.1668809
11,591,0.033792574,-0.309372343
11,591,-0.299540604,-0.309372343
11,591,-0.466207426,-0.1668809
11,591,0.367125985,0.19488608
11,591,0.367125985,-0.024389183
11,591,-0.132874015,-0.45186406
11,592,0.151918715,0.449042956
11,592,-0.144918672,0.114995388
11,592,0.448756103,0.114995388
11,592,0.355081328,-0.082934879
11,592,-0.051243897,-0.082934879
11,592,-0.067059261,0.449042956
11,592,-0.129103309,-0.416982448
11,592,-0.238592297,0.312926199
11,592,-0.457570273,0.312926199
11,592,0.042429727,-0.28086569
11,592,0.261407703,-0.28086569
11,593,0.150923976,-0.045870842
11,593,-0.430597289,0.027182927
11,593,-0.230481803,0.115974322
11,593,-0.240484461,-0.164242157
11,593,-0.037819354,-0.247049003
11,593,0.369287103,-0.061608191
11,593,-0.457222421,-0.195141611
11,593,0.374679993,-0.335403227
11,593,-0.223180927,0.334782038
11,593,0.156146998,-0.348573253
11,593,-0.067439076,-0.030132448
11,594,0.326443907,0.152603963
11,594,0.1856356,0.396491105
11,594,0.081624877,-0.403501211
11,594,-0.349397837,-0.075002022
11,594,0.002285679,0.001958796
11,594,-0.106906056,0.191084428
11,594,-0.027565577,-0.21437484
11,594,-0.309182108,0.2733993
11,594,-0.240206111,-0.264127659
11,594,-0.45858958,0.114123605
11,594,0.111477413,0.191084428
11,595,-0.296340952,-0.234585105
11,595,-0.035701577,-0.234585105
11,595,0.224939336,0.0732038
11,595,0.443018135,0.0732038
11,595,0.073338568,0.456583399
11,595,0.094618903,-0.409442004
11,595,-0.338903065,0.073201861
11,595,0.006860537,0.073201861
11,595,-0.056981865,0.281726465
11,595,-0.275060664,0.281726465
11,595,-0.166021264,-0.059727615
11,596,0.487729924,-0.251295845
11,596,-0.121305565,-0.251295845
11,596,0.074176953,0.196325744
11,596,0.292247406,0.196325744
11,596,0.292247406,-0.347946284
11,596,0.074176953,-0.347946284
11,596,-0.143893499,0.196325073
11,596,-0.489682142,0.196325073
11,596,-0.316787821,0.063425577
11,596,-0.316787821,-0.154644875
11,596,-0.316787821,0.329224568
11,597,0.273894675,-0.175672523
11,597,-0.11706994,-0.175672523
11,597,-0.030622858,0.460801824
11,597,0.187447594,0.460801824
11,597,0.251306689,-0.405222884
11,597,-0.094481953,-0.405222884
11,597,-0.421587632,0.109832572
